,owner,culture,religion,hre,base_tax,base_production,trade_goods,base_manpower,capital,is_city,center_of_trade,name,province_id,trade_node,middle_x_pos,middle_y_pos
852,SER,serbian,orthodox,False,3,3,,2,Pristina,True,0,Kosovo,1766,ragusa,3131.0,678.0
853,CRO,croatian,catholic,False,2,2,livestock,2,Osijek,True,0,Veroce,1767,pest,3090.0,614.0
854,HAB,austrian,catholic,True,4,3,iron,2,Lienz,True,0,Lienz,1768,,3001.0,592.0
855,HAB,slovene,catholic,True,4,4,iron,2,Gorizia,True,0,Gorz,1769,venice,3019.0,607.0
856,ENG,cosmopolitan_french,catholic,False,6,6,cloth,4,Maine,True,0,Maine,177,bordeaux,2800.0,574.0
857,HAB,austrian,catholic,True,3,3,wine,4,Krems,True,0,Ostmarch,1770,,3057.0,553.0
858,BOH,czech,catholic,True,4,5,glass,2,Litomerice,True,0,Erz,1771,,3027.0,516.0
859,HUN,slovak,catholic,False,5,5,grain,3,Pressburg,True,1,Pozsony,1772,pest,3081.0,559.0
860,ACH,greek,orthodox,False,2,3,wine,1,Nafplio,True,0,Achaea,1773,ragusa,3143.0,769.0
861,VEN,venetian,catholic,False,7,7,paper,4,Treviso,False,0,Treviso,1774,venice,2992.0,606.0
862,SHL,lower_saxon,catholic,True,4,4,livestock,2,Kiel,True,1,Holstein,1775,,2968.0,444.0
863,NOV,karelian,orthodox,False,1,1,salt,1,Kem,True,0,Karelia,1776,white_sea,3305.0,188.0
864,NOV,sapmi,orthodox,False,1,1,fur,1,Kola,True,0,Kola,1777,white_sea,3351.0,115.0
865,MOS,mishary,sunni,False,4,4,livestock,5,Kasimov,True,0,Kasimov,1778,,3457.0,436.0
866,Unowned,Unowned,Unowned,False,0,0,,0,RubalKhali,False,0,RubalKhali,1779,gulf_of_aden,3609.0,1080.0
867,PRO,cosmopolitan_french,catholic,False,5,5,cloth,5,Angers,True,0,Anjou,178,bordeaux,2800.0,592.0
868,RUS,samoyed,orthodox,False,2,2,fur,1,Yarensk,True,0,Komi,1780,siberia,3782.0,160.0
869,Unowned,Unowned,Unowned,False,0,0,,0,WesternSiberia,False,0,WesternSiberia,1781,siberia,4159.0,87.0
870,Unowned,Unowned,Unowned,False,0,0,,0,CentralSiberia,False,0,CentralSiberia,1782,siberia,4614.0,100.0
871,Unowned,Unowned,Unowned,False,0,0,,0,EasternSiberia,False,0,EasternSiberia,1783,girin,5232.0,88.0
872,Unowned,Unowned,Unowned,False,0,0,,0,TiamShan,False,0,TiamShan,1784,yumen,4091.0,696.0
873,Unowned,Unowned,Unowned,False,0,0,,0,Karakoram,False,0,Karakoram,1785,lahore,3966.0,790.0
874,Unowned,Unowned,Unowned,False,0,0,,0,TaklaMakan,False,0,TaklaMakan,1786,yumen,4109.0,754.0
875,Unowned,Unowned,Unowned,False,0,0,,0,Himalaya,False,0,Himalaya,1787,lahore,4060.0,889.0
876,Unowned,Unowned,Unowned,False,0,0,,0,Arunachal,False,0,Arunachal,1788,,4282.0,940.0
877,Unowned,Unowned,Unowned,False,0,0,,0,Papua,False,0,Papua,1789,the_moluccas,5016.0,1484.0
878,BER,cosmopolitan_french,catholic,False,4,4,wine,4,Bourges,True,0,Berry,179,champagne,2838.0,590.0
879,Unowned,Unowned,Unowned,False,0,0,,0,Outback,False,0,Outback,1790,australia,4812.0,1764.0
880,Unowned,Unowned,Unowned,False,0,0,,0,Outback,False,0,Outback,1791,australia,4978.0,1781.0
881,MIR,madagasque,Unowned,False,3,3,grain,2,Alasora,True,0,Antananarivo,1792,zanzibar,3537.0,1700.0
882,Unowned,Unowned,Unowned,False,0,0,,0,ElDjouf,False,0,ElDjouf,1793,ivory_coast,2641.0,1032.0
883,Unowned,Unowned,Unowned,False,0,0,,0,CentralSahara,False,0,CentralSahara,1794,,2873.0,980.0
884,Unowned,Unowned,Unowned,False,0,0,,0,EastSahara,False,0,EastSahara,1795,,3159.0,1019.0
885,Unowned,Unowned,Unowned,False,0,0,,0,NorthernCongoBasin,False,0,NorthernCongoBasin,1797,,3132.0,1370.0
886,Unowned,Unowned,Unowned,False,0,0,,0,Uganda,False,0,Uganda,1798,african_great_lakes,3321.0,1323.0
887,Unowned,Unowned,Unowned,False,0,0,,0,Malawi,False,0,Malawi,1799,african_great_lakes,3414.0,1340.0
888,SWE,sapmi,catholic,False,1,1,unknown,1,Arvidsjaur,True,0,Lappland,18,baltic_sea,3079.0,179.0
889,FRA,cosmopolitan_french,catholic,False,4,4,livestock,4,Poitiers,True,0,Poitou,180,bordeaux,2815.0,604.0
890,Unowned,nguni,Unowned,False,1,1,unknown,1,Gaza,False,0,Limpopo,1800,cape_of_good_hope,3308.0,1776.0
891,Unowned,Unowned,Unowned,False,0,0,,0,Kalahari,False,0,Kalahari,1801,,3139.0,1718.0
892,Unowned,Unowned,Unowned,False,0,0,,0,WesternAmazonas,False,0,WesternAmazonas,1802,amazonas_node,1746.0,1247.0
893,Unowned,Unowned,Unowned,False,0,0,,0,EasternAmazonas,False,0,EasternAmazonas,1803,amazonas_node,1923.0,1305.0
894,Unowned,Unowned,Unowned,False,0,0,,0,Greenland,False,0,Greenland,1804,st_lawrence,2136.0,95.0
895,Unowned,Unowned,Unowned,False,0,0,,0,Quebec,False,0,Quebec,1805,james_bay,1735.0,198.0
896,Unowned,Unowned,Unowned,False,0,0,,0,Weagamow,False,0,Weagamow,1806,james_bay,1400.0,248.0
897,Unowned,Unowned,Unowned,False,0,0,,0,Baffin,False,0,Baffin,1807,james_bay,1638.0,26.0
898,Unowned,Unowned,Unowned,False,0,0,,0,GreatBasin,False,0,GreatBasin,1808,california,1042.0,504.0
899,COM,shoshone,totemism,False,1,1,unknown,1,Cheyenne,True,0,Cheyenne,1809,mississippi_river,1165.0,448.0
900,NEV,wallonian,catholic,False,6,6,cloth,2,Rethel,True,0,Rethel,181,champagne,2876.0,537.0
901,Unowned,Unowned,Unowned,False,0,0,,0,Alaska,False,0,Alaska,1810,,363.0,63.0
902,Unowned,Unowned,Unowned,False,0,0,,0,Nunavut,False,0,Nunavut,1811,james_bay,1239.0,109.0
903,Unowned,Unowned,Unowned,False,0,0,,0,NorthwestTerretories,False,0,NorthwestTerretories,1812,james_bay,952.0,100.0
904,GBR,plains_cree,totemism,False,1,1,unknown,1,Saskatchewan,False,0,Saskatchewan,1813,james_bay,1191.0,236.0
905,Unowned,Unowned,Unowned,False,0,0,,0,Columbia,False,0,Columbia,1814,,774.0,133.0
906,PEG,mon,buddhism,False,3,3,grain,2,Pathein,True,0,Pathein,1815,burma,4289.0,1123.0
907,MNG,chihan,confucianism,False,13,13,grain,5,Beijing,True,2,Beijing,1816,beijing,4627.0,720.0
908,LNA,northern_thai,buddhism,False,3,3,ivory,2,Nan,True,0,Nan,1817,gulf_of_siam,4379.0,1096.0
909,OUC,kyushuan,shinto,False,5,3,chinaware,2,Hakata,True,2,Chikuzen,1818,nippon,4843.0,841.0
910,HSK,japanese,shinto,False,2,2,naval_supplies,3,Nakamura,True,0,Tosa,1819,nippon,4887.0,847.0
911,FRA,cosmopolitan_french,catholic,False,5,5,livestock,4,Soissons,True,0,Vermandois,182,champagne,2844.0,541.0
912,HSK,japanese,shinto,False,3,3,fish,2,Tokushima,True,0,Awa,1820,nippon,4901.0,833.0
913,MNG,jianghuai,confucianism,False,15,15,silk,3,Nanjing,True,0,Nanjing,1821,hangzhou,4660.0,868.0
914,MNG,wu,confucianism,False,9,9,silk,2,Suzhou,True,0,Suzhou,1822,hangzhou,4695.0,881.0
915,KHM,khmer,animism,False,3,3,grain,2,StungTreng,True,0,StungTreng,1823,gulf_of_siam,4471.0,1175.0
916,MNG,wu,confucianism,False,3,3,chinaware,2,Wenzhou,True,0,Wenzhou,1824,hangzhou,4688.0,935.0
917,HSK,japanese,shinto,False,4,4,grain,3,Tomo,True,0,Aki,1825,nippon,4880.0,822.0
918,CRO,croatian,catholic,False,3,2,fish,1,Senj,True,0,Lika,1826,ragusa,3048.0,635.0
919,SER,serbian,orthodox,False,3,3,livestock,1,Trgoviste,True,0,Raska,1827,ragusa,3124.0,664.0
920,HUN,bosnian,catholic,False,2,2,livestock,1,Jajce,True,0,DonjiKrajii,1828,ragusa,3067.0,634.0
921,MNG,chimin,confucianism,False,8,8,tea,3,Quanzhou,True,0,Quanzhou,1829,hangzhou,4646.0,995.0
922,FRA,cosmopolitan_french,catholic,False,8,8,paper,7,Paris,True,2,Ile,183,champagne,2842.0,556.0
923,YMN,japanese,shinto,False,2,2,grain,2,Tottori,True,0,Tajima,1830,nippon,4903.0,809.0
924,HRZ,bosnian,orthodox,False,2,3,wool,2,Travunia,True,0,Travunia,1831,ragusa,3097.0,666.0
925,TTI,japanese,shinto,False,4,3,tea,2,Nara,True,0,Yamato,1832,nippon,4927.0,830.0
926,MNG,gan,confucianism,False,4,4,cloth,2,Ji'an,True,0,Ji'an,1833,hangzhou,4609.0,951.0
927,LIV,estonian,catholic,False,3,3,naval_supplies,2,Dorpat,True,0,Dorpat,1834,baltic_sea,3225.0,358.0
928,TKI,togoku,shinto,False,4,4,paper,3,Inabayama,True,0,Mino,1835,nippon,4944.0,801.0
929,MNG,zhongyuan,confucianism,False,5,5,chinaware,3,Luoyang,True,0,Luoyang,1836,xian,4553.0,822.0
930,HTK,togoku,shinto,False,3,3,grain,3,Kanazawa,True,0,Etchu,1837,nippon,4945.0,782.0
931,MNG,jianghuai,confucianism,False,4,4,grain,3,Hefei,True,0,Hefei,1838,hangzhou,4635.0,873.0
932,IMG,togoku,shinto,False,4,4,tea,3,Sunpu,True,0,Suruga,1839,nippon,4965.0,815.0
933,FRA,cosmopolitan_french,catholic,False,6,6,grain,5,Orléans,True,1,Orleanais,184,champagne,2835.0,576.0
934,MNG,zhuang,confucianism,False,2,2,silk,2,Guilin,True,0,Guilin,1840,canton,4540.0,991.0
935,TEU,prussian,catholic,False,4,4,naval_supplies,3,Marienburg,True,0,Marienburg,1841,baltic_sea,3106.0,448.0
936,LIV,estonian,catholic,False,2,2,grain,1,Narva,True,0,Narva,1842,baltic_sea,3226.0,335.0
937,UES,togoku,shinto,False,2,3,livestock,2,Mayabashi,True,0,Kozuke,1843,nippon,4975.0,786.0
938,MPH,lao,buddhism,False,2,2,grain,2,Xiankhouang,True,0,Xiankhouang,1844,gulf_of_siam,4424.0,1077.0
939,KOR,korean,confucianism,False,3,3,grain,3,Pyeongyang,True,1,SouthPyongan,1845,nippon,4774.0,730.0
940,TUR,turkish,sunni,False,4,4,,3,Amasya,True,0,Amasya,1846,constantinople,3359.0,713.0
941,ANU,ainu,animism,False,1,1,fish,1,Shiribeshi,True,0,Shiribeshi,1847,nippon,5018.0,669.0
942,KAR,turkish,sunni,False,3,3,grain,2,Burdur,True,0,Hamid,1848,constantinople,3281.0,768.0
943,SYR,al_suryah_arabic,sunni,False,4,4,cotton,2,Hama,True,0,Hama,1849,aleppo,3391.0,809.0
944,FRA,cosmopolitan_french,catholic,False,5,5,paper,5,Nemours,True,0,Othe,185,champagne,2855.0,568.0
945,NHX,manchu,tengri_pagan_reformed,False,3,3,fish,3,Yaran,True,0,Yaran,1850,girin,4913.0,647.0
946,POR,portugese,catholic,False,4,4,grain,3,Coimbra,True,0,Ribatejo,1851,sevilla,2676.0,720.0
947,ANU,ainu,animism,False,1,1,fish,1,Tokachi,True,0,Tokachi,1852,nippon,5064.0,660.0
948,TUR,greek,orthodox,False,3,2,wine,2,Kastoria,True,0,Kastoria,1853,ragusa,3143.0,717.0
949,MAM,al_suryah_arabic,sunni,False,3,3,sugar,3,Nablus,True,0,Nablus,1854,alexandria,3353.0,867.0
950,SYR,al_suryah_arabic,shiite,False,5,5,naval_supplies,3,Sayda,True,0,Sidon,1855,aleppo,3359.0,847.0
951,GEO,georgian,orthodox,False,2,2,wine,2,Sukhumi,True,0,Abkhazia,1856,crimea,3438.0,661.0
952,LAU,lower_saxon,catholic,True,2,2,salt,1,Lauenburg,True,0,Lauenburg,1857,,2970.0,457.0
953,STE,pommeranian,catholic,True,5,4,naval_supplies,3,Stettin,True,0,Stettin,1858,,3026.0,459.0
954,TEU,polish,catholic,False,4,4,grain,2,Torun,True,1,Torun,1859,krakow,3104.0,464.0
955,FRA,cosmopolitan_french,catholic,False,6,6,wine,4,Reims,True,2,Champagne,186,champagne,2866.0,547.0
956,ENG,english,catholic,False,4,4,iron,2,Norwich,True,0,Norfolk,1860,english_channel,2821.0,478.0
957,ENG,english,catholic,False,2,2,iron,2,Derby,True,0,Derby,1861,english_channel,2785.0,464.0
958,MLO,lombard,catholic,True,6,5,grain,4,Cremona,False,0,Cremona,1862,genua,2955.0,623.0
959,HAB,austrian,catholic,True,5,5,grain,3,Graz,True,0,Graz,1863,,3049.0,586.0
960,HUN,hungarian,catholic,False,3,3,livestock,2,Kaposvár,True,0,Somogy,1864,pest,3087.0,602.0
961,FLA,flemish,catholic,False,5,5,cloth,3,Ghent,True,0,Ghent,1865,english_channel,2864.0,508.0
962,BUR,wallonian,catholic,True,7,7,iron,3,Namur,True,0,Namur,1866,champagne,2879.0,523.0
963,SAV,swiss,catholic,True,3,3,livestock,2,Lausanne,True,0,Freiburg,1867,champagne,2907.0,599.0
964,AUG,swabian,catholic,True,7,6,,4,Augsburg,True,0,Augsburg,1868,,2973.0,569.0
965,SWI,swiss,catholic,True,4,4,wool,2,Zürich,True,0,Zurich,1869,,2932.0,584.0
966,BAR,burgundian,catholic,False,3,4,cloth,3,Bar-le-Duc,True,0,Barrois,187,champagne,2890.0,563.0
967,SWI,swiss,catholic,True,4,4,livestock,2,StGallen,True,0,StGallen,1870,,2946.0,584.0
968,SAV,swiss,catholic,True,3,2,livestock,1,Sion,True,0,Wallis,1871,champagne,2924.0,602.0
969,ULM,swabian,catholic,True,5,6,,4,Ulm,True,1,Ulm,1872,,2964.0,561.0
970,TTL,swiss,catholic,True,3,3,livestock,1,Chur,True,0,Chur,1873,,2962.0,591.0
971,BRE,lower_saxon,catholic,True,6,6,fish,4,Bremen,True,1,Bremen,1874,,2942.0,464.0
972,SAV,piedmontese,catholic,True,4,4,grain,4,Cuneo,False,0,Turin,1875,genua,2924.0,638.0
973,FRN,hessian,catholic,True,7,7,paper,4,Frankfurt,True,2,Frankfurt,1876,,2942.0,526.0
974,BUR,burgundian,catholic,False,4,4,salt,3,Charolles,True,0,Charolais,1877,champagne,2876.0,594.0
975,AAC,hessian,catholic,True,6,6,grain,2,Aachen,True,0,Aachen,1878,,2903.0,514.0
976,ENG,cosmopolitan_french,catholic,False,4,4,livestock,3,Alençon,True,0,Alencon,1879,english_channel,2805.0,563.0
977,LOR,burgundian,catholic,True,6,6,glass,5,Metz,True,1,Metz,188,champagne,2907.0,550.0
978,HAB,swabian,catholic,True,3,3,iron,3,Altkirch,True,0,Sundgau,1880,,2916.0,576.0
979,NED,arawak,animism,False,4,5,unknown,1,St,True,0,St,1881,carribean_trade,1821.0,886.0
980,TUN,berber,sunni,False,2,2,naval_supplies,1,Annaba,True,0,Bone,1882,tunis,2921.0,786.0
981,Unowned,Unowned,Unowned,False,0,0,,0,WesternFinishLakes,False,0,WesternFinishLakes,1883,,3176.0,277.0
982,Unowned,Unowned,Unowned,False,0,0,,0,EastFinishLakes,False,0,EastFinishLakes,1884,,3256.0,252.0
983,Unowned,Unowned,Unowned,False,0,0,,0,CentralFinishLakes,False,0,CentralFinishLakes,1885,,3217.0,261.0
984,Unowned,Unowned,Unowned,False,0,0,,0,Storavan,False,0,Storavan,1886,,3094.0,152.0
985,Unowned,Unowned,Unowned,False,0,0,,0,Storsjon,False,0,Storsjon,1887,,3043.0,215.0
986,Unowned,Unowned,Unowned,False,0,0,,0,KaraSea,False,0,KaraSea,1888,,3998.0,79.0
987,Unowned,Unowned,Unowned,False,0,0,,0,LakeGeneva,False,0,LakeGeneva,1889,,2908.0,602.0
988,LOR,burgundian,catholic,True,5,5,iron,5,Nancy,True,0,Lothringen,189,champagne,2904.0,563.0
989,Unowned,Unowned,Unowned,False,0,0,,0,Bodensee,False,0,Bodensee,1890,,2953.0,578.0
990,Unowned,Unowned,Unowned,False,0,0,,0,TuzGola,False,0,TuzGola,1891,,3324.0,746.0
991,Unowned,Unowned,Unowned,False,0,0,,0,LakeVan,False,0,LakeVan,1892,,3475.0,749.0
992,Unowned,Unowned,Unowned,False,0,0,,0,LakeDaryacheh,False,0,LakeDaryacheh,1893,,3515.0,767.0
993,Unowned,Unowned,Unowned,False,0,0,,0,SevanLake,False,0,SevanLake,1894,,3509.0,713.0
994,Unowned,Unowned,Unowned,False,0,0,,0,LakeTaihu,False,0,LakeTaihu,1895,,4680.0,877.0
995,Unowned,Unowned,Unowned,False,0,0,,0,LakeHongze,False,0,LakeHongze,1896,,4655.0,840.0
996,Unowned,Unowned,Unowned,False,0,0,,0,Dongting,False,0,Dongting,1897,hangzhou,4561.0,918.0
997,Unowned,Unowned,Unowned,False,0,0,,0,TonieSapLake,False,0,TonieSapLake,1898,,4430.0,1192.0
998,Unowned,Unowned,Unowned,False,0,0,,0,TanaLake,False,0,TanaLake,1899,,3387.0,1205.0
999,SWE,finnish,catholic,False,1,1,fur,1,Korsholm,True,0,Osterbotten,19,baltic_sea,3184.0,221.0
1000,FRA,cosmopolitan_french,catholic,False,4,4,iron,4,Moulins,True,0,Bourbon,190,bordeaux,2853.0,603.0
1001,Unowned,Unowned,Unowned,False,0,0,,0,LakeTurkana,False,0,LakeTurkana,1900,,3372.0,1341.0
1002,KON,kongolese,Unowned,False,2,2,copper,2,Sundi,True,0,LakeVolta,1901,kongo,3038.0,1476.0
1003,Unowned,Unowned,Unowned,False,0,0,,0,LakePoopo,False,0,LakePoopo,1902,,1759.0,1480.0
1004,Unowned,Unowned,Unowned,False,0,0,,0,LakeChamplain,False,0,LakeChamplain,1903,,1663.0,417.0
1005,Unowned,Unowned,Unowned,False,0,0,,0,LacSaintJean,False,0,LacSaintJean,1904,,1683.0,331.0
1006,Unowned,Unowned,Unowned,False,0,0,,0,LacManicouagan,False,0,LacManicouagan,1905,,1702.0,278.0
1007,Unowned,Unowned,Unowned,False,0,0,,0,LacMichikamau,False,0,LacMichikamau,1906,,1797.0,206.0
1008,Unowned,Unowned,Unowned,False,0,0,,0,LacBienville,False,0,LacBienville,1907,,1669.0,190.0
1009,Unowned,Unowned,Unowned,False,0,0,,0,LacAlEauClaire,False,0,LacAlEauClaire,1908,,1645.0,167.0
1010,Unowned,Unowned,Unowned,False,0,0,,0,LacMinto,False,0,LacMinto,1909,,1633.0,143.0
1011,NEV,burgundian,catholic,False,5,5,livestock,3,Nevers,True,0,Nevers,191,champagne,2860.0,584.0
1012,Unowned,Unowned,Unowned,False,0,0,,0,LaGrandeRiviere,False,0,LaGrandeRiviere,1910,,1609.0,219.0
1013,Unowned,Unowned,Unowned,False,0,0,,0,LakeIsland,False,0,LakeIsland,1911,,1333.0,214.0
1014,Unowned,Unowned,Unowned,False,0,0,,0,LakeReindeer,False,0,LakeReindeer,1912,,1205.0,144.0
1015,Unowned,Unowned,Unowned,False,0,0,,0,WollastonLake,False,0,WollastonLake,1913,,1196.0,125.0
1016,Unowned,Unowned,Unowned,False,0,0,,0,GreatSlaveLake,False,0,GreatSlaveLake,1914,,1038.0,37.0
1017,Unowned,Unowned,Unowned,False,0,0,,0,LakeAthabasca,False,0,LakeAthabasca,1915,,1093.0,104.0
1018,Unowned,Unowned,Unowned,False,0,0,,0,DubawniLake,False,0,DubawniLake,1916,,1189.0,77.0
1019,Unowned,Unowned,Unowned,False,0,0,,0,YathkyedLake,False,0,YathkyedLake,1917,,1279.0,26.0
1020,Unowned,Unowned,Unowned,False,0,0,,0,KasbaLake,False,0,KasbaLake,1918,,1222.0,74.0
1021,Unowned,Unowned,Unowned,False,0,0,,0,NueltinLake,False,0,NueltinLake,1919,,1258.0,82.0
1022,BUR,burgundian,catholic,False,7,7,wine,6,Dijon,True,2,Bourgogne,192,champagne,2884.0,583.0
1023,Unowned,Unowned,Unowned,False,0,0,,0,WholdaiaLake,False,0,WholdaiaLake,1920,,1185.0,71.0
1024,Unowned,Unowned,Unowned,False,0,0,,0,PeterPondLake,False,0,PeterPondLake,1921,,1115.0,173.0
1025,Unowned,Unowned,Unowned,False,0,0,,0,GreatSaltLake,False,0,GreatSaltLake,1922,,1050.0,483.0
1026,Unowned,Unowned,Unowned,False,0,0,,0,WillistonLake,False,0,WillistonLake,1923,,793.0,145.0
1027,Unowned,Unowned,Unowned,False,0,0,,0,GreenlandTip,False,0,GreenlandTip,1924,,2140.0,203.0
1028,Unowned,Unowned,Unowned,False,1,1,unknown,1,Tana,False,0,Tana,1925,african_great_lakes,3407.0,1414.0
1029,Unowned,Unowned,Unowned,False,0,0,,0,NorthernBalticSea,False,0,NorthernBalticSea,1926,baltic_sea,3137.0,344.0
1030,Unowned,Unowned,Unowned,False,0,0,,0,EasternBalticSea,False,0,EasternBalticSea,1927,,3105.0,405.0
1031,Unowned,Unowned,Unowned,False,0,0,,0,WesternAlandsSea,False,0,WesternAlandsSea,1928,,3102.0,293.0
1032,Unowned,Unowned,Unowned,False,0,0,,0,WesternNorwegianSea,False,0,WesternNorwegianSea,1929,north_sea,2914.0,231.0
1033,BUR,burgundian,catholic,True,3,4,salt,3,Besançon,True,0,Franche,193,champagne,2902.0,579.0
1034,SWE,swedish,catholic,False,1,1,fish,1,Mariehamn,True,0,Aland,1930,baltic_sea,3121.0,305.0
1035,EFR,frisian,catholic,False,2,2,salt,3,Emden,True,0,EastFrisia,1931,english_channel,2921.0,462.0
1036,Unowned,Unowned,Unowned,False,0,0,,0,GulfofSatalia,False,0,GulfofSatalia,1932,,3264.0,807.0
1037,NAP,neapolitan,catholic,False,3,3,wine,2,Bari,False,0,Bari,1933,venice,3065.0,705.0
1038,NAP,neapolitan,catholic,False,2,2,livestock,1,Potenza,True,0,Lucania,1934,genua,3058.0,713.0
1039,LIV,latvian,catholic,False,2,2,naval_supplies,2,Mitau,False,0,Semigallia,1935,baltic_sea,3185.0,386.0
1040,LIT,lithuanian,catholic,False,3,3,livestock,1,Kovno,True,0,Kovno,1936,baltic_sea,3170.0,436.0
1041,LIT,byelorussian,orthodox,False,2,2,livestock,1,Grodno,True,0,Grodno,1937,kiev,3179.0,461.0
1042,MAZ,polish,catholic,False,2,2,naval_supplies,1,Wizna,True,0,Wizna,1938,krakow,3142.0,470.0
1043,POL,polish,catholic,False,3,3,grain,1,Leczyca,True,0,Leczyca,1939,krakow,3112.0,494.0
1044,FRA,gascon,catholic,False,3,3,wine,3,Bergerac,True,0,Bergerac,194,bordeaux,2815.0,630.0
1045,MAZ,ruthenian,orthodox,False,4,3,livestock,2,Belz,True,0,Belz,1940,krakow,3181.0,521.0
1046,LIT,byelorussian,orthodox,False,1,1,wool,1,Turov,True,0,Turov,1941,kiev,3239.0,492.0
1047,LIT,ruthenian,orthodox,False,1,2,grain,1,Zhytomyr,True,0,Zhytomyr,1942,kiev,3258.0,524.0
1048,LIT,ruthenian,orthodox,False,2,3,livestock,2,Bratslav,True,0,Bratslav,1943,kiev,3269.0,565.0
1049,LIT,ruthenian,orthodox,False,1,1,livestock,1,Cherkasy,True,0,Cherkasy,1944,kiev,3304.0,548.0
1050,LIT,ryazanian,orthodox,False,1,2,iron,1,Novgorod-Seversky,True,0,Novgorod,1945,kiev,3338.0,486.0
1051,BAH,marathi,hinduism,False,3,3,naval_supplies,2,Satara,True,0,Desh,1946,deccan,3966.0,1119.0
1052,VIJ,tamil,hinduism,False,3,3,cloth,2,Gingee,True,0,Gingee,1947,comorin_cape,4040.0,1207.0
1053,BAH,kannada,hinduism,False,5,5,silk,3,Bidar,True,2,Bidar,1948,deccan,4009.0,1106.0
1054,VIJ,telegu,hinduism,False,3,3,cotton,2,Penukonda,True,0,Rayalaseema,1949,comorin_cape,4023.0,1172.0
1055,FRA,gascon,catholic,False,3,3,livestock,2,Limoges,True,0,Limousin,195,bordeaux,2833.0,626.0
1056,Unowned,Unowned,Unowned,False,0,0,,0,Meghalaya,False,0,Meghalaya,1950,,4237.0,981.0
1057,HUN,transylvanian,orthodox,False,3,3,iron,2,Hunyad,True,0,Hunyad,1951,pest,3165.0,606.0
1058,HUN,ruthenian,orthodox,False,2,2,naval_supplies,1,Huszt,True,0,Maramaros,1952,pest,3183.0,566.0
1059,HUN,hungarian,catholic,False,3,3,livestock,2,Debrecen,True,0,Szabolcs,1953,pest,3147.0,571.0
1060,HUN,hungarian,catholic,False,3,3,livestock,2,Nagybecskerek,True,0,Torontal,1954,pest,3134.0,618.0
1061,NOV,novgorodian,orthodox,False,2,2,fur,1,Kholmogory,True,2,Kholmogory,1955,white_sea,3450.0,198.0
1062,MOS,russian,orthodox,False,4,4,grain,3,Suzdal,True,0,Suzdal,1956,,3443.0,390.0
1063,MOS,russian,orthodox,False,4,0,salt,2,Galich,True,0,Galich,1957,kazan,3484.0,355.0
1064,NOV,novgorodian,orthodox,False,3,3,naval_supplies,1,Kargopol,True,0,Kargopol,1958,white_sea,3393.0,266.0
1065,NOV,novgorodian,orthodox,False,3,3,naval_supplies,1,Torzhok,True,0,Torzhok,1959,,3354.0,367.0
1066,FRA,occitain,catholic,False,5,5,wine,5,Toulouse,True,0,Toulouse,196,valencia,2832.0,655.0
1067,PSK,novgorodian,orthodox,False,2,2,naval_supplies,2,Ostrov,True,0,Ostrov,1960,,3256.0,380.0
1068,NOV,novgorodian,orthodox,False,4,4,fur,2,Ladoga,True,0,Ladoga,1961,,3312.0,314.0
1069,PRM,uralic,Unowned,False,1,1,fur,1,Kudymkar,True,0,Kudymkar,1962,kazan,3657.0,339.0
1070,PRM,uralic,Unowned,False,3,3,salt,2,Cherdyn,True,1,Cherdyn,1963,white_sea,3685.0,263.0
1071,PRM,uralic,orthodox,False,1,1,fur,1,Ust-Sysola,True,0,Ust,1964,white_sea,3629.0,273.0
1072,NOG,nogaybak,sunni,False,2,2,iron,2,Buzuluk,True,0,Buzuluk,1965,kazan,3619.0,471.0
1073,NOG,bashkir,sunni,False,3,3,fur,3,Chelyaba,True,0,Chelyaba,1966,kazan,3744.0,488.0
1074,TIM,uzbehk,sunni,False,2,2,silk,3,Khujand,True,0,Khujand,1967,samarkand,3884.0,738.0
1075,TIM,uzbehk,sunni,False,2,2,wool,3,Kulob,True,0,Kulob,1968,samarkand,3894.0,774.0
1076,SHY,khazak,sunni,False,1,1,salt,1,Sozak,True,0,Sozak,1969,samarkand,3871.0,664.0
1077,ARA,catalan,catholic,False,3,3,wine,2,Perpignan,True,0,Roussillon,197,valencia,2848.0,675.0
1078,SHY,khazak,sunni,False,2,2,livestock,2,Syghnak,True,0,Syghnak,1970,samarkand,3795.0,632.0
1079,GOL,mishary,sunni,False,3,3,livestock,2,Sary-Su,True,0,Tsaritsyn,1971,astrakhan,3488.0,541.0
1080,KAZ,uralic,Unowned,False,2,2,grain,2,Elabuga,True,0,Udmurtia,1972,kazan,3623.0,384.0
1081,TIM,uzbehk,sunni,False,4,4,grain,4,Urgench,True,0,Urgench,1973,samarkand,3756.0,684.0
1082,CRI,crimean,sunni,False,4,4,salt,2,Kherson,True,0,Yedishkul,1974,crimea,3331.0,594.0
1083,Unowned,Unowned,Unowned,False,0,0,,0,SeaofJutland,False,0,SeaofJutland,1975,north_sea,2844.0,396.0
1084,Unowned,Unowned,Unowned,False,0,0,,0,DeadSea,False,0,DeadSea,1976,,3359.0,881.0
1085,Unowned,Unowned,Unowned,False,0,0,,0,Malaren,False,0,Malaren,1977,,3073.0,325.0
1086,NOR,norwegian,catholic,False,1,1,fish,1,Lerwick,False,0,Shetlands,1978,north_sea,2787.0,303.0
1087,NOR,icelandic,catholic,False,1,1,fish,1,Torshavn,True,0,Faroes,1979,north_sea,2697.0,267.0
